Nhood,business_id_count,n_biz_in_2km_avg,is_open_avg,stars_avg,review_count_avg,wday_hrs_avg,wend_hrs_avg,RestaurantsPriceRange2_avg,open_till_late_ratio,Restaurants_ratio,Food_ratio,Coffee & Tea_ratio,Shopping_ratio,Nightlife_ratio,Home Services_ratio,Local Services_ratio,Beauty & Spas_ratio,Health & Medical_ratio,Automotive_ratio,Arts & Entertainment_ratio,Hotels & Travel_ratio,Alcohol_ratio,DressFormal_ratio,RestaurantsTakeOut_ratio
"C.A.N.D.O., Mesa, AZ",35,546.6571428571428,0.8285714285714286,3.914285714285714,30.542857142857144,40.74285714285714,8.928571428571429,1.368421052631579,0.17142857142857143,0.2,0.2,0.0,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.22857142857142856,0.05714285714285714,0.0,0.2,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.22857142857142856
"North Scottsdale, Scottsdale, AZ",3706,542.9236373448462,0.8397193739881273,3.952779276848354,30.464651915812198,40.23097679438748,9.985357078611262,1.965497412305923,0.25930922827846736,0.1772800863464652,0.08418780356179169,0.017539125742039936,0.16324878575283325,0.03534808418780356,0.1308688613059903,0.07906098219104156,0.14867781975175393,0.1985968699406368,0.05774419859686994,0.01834862385321101,0.02239611440906638,0.10793308148947653,0.0064759848893685915,0.17889908256880735
"Oakland, Pittsburgh, PA",167,541.3473053892216,0.7604790419161677,3.622754491017964,35.221556886227546,40.21956087824351,12.890518962075848,1.4191176470588236,0.39520958083832336,0.5389221556886228,0.25748502994011974,0.0658682634730539,0.10179640718562874,0.09580838323353294,0.023952095808383235,0.029940119760479042,0.07784431137724551,0.041916167664670656,0.029940119760479042,0.011976047904191617,0.029940119760479042,0.16167664670658682,0.0,0.5508982035928144
"Tenney-Lapham, Madison, WI",73,532.6301369863014,0.7534246575342466,4.006849315068493,27.71232876712329,37.6541095890411,11.623287671232877,1.8,0.3013698630136986,0.273972602739726,0.2054794520547945,0.0958904109589041,0.136986301369863,0.1506849315068493,0.0958904109589041,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0684931506849315,0.0273972602739726,0.0273972602739726,0.1917808219178082,0.0,0.3287671232876712
"Belmont, Charlotte, NC",21,528.0,0.8571428571428571,4.190476190476191,48.142857142857146,38.80952380952381,12.571428571428571,1.8333333333333333,0.3333333333333333,0.19047619047619047,0.047619047619047616,0.0,0.19047619047619047,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.19047619047619047,0.0,0.19047619047619047
"Brookhill, Charlotte, NC",23,523.7826086956521,1.0,4.173913043478261,25.82608695652174,42.72826086956522,8.641304347826088,1.8571428571428572,0.391304347826087,0.043478260869565216,0.08695652173913043,0.0,0.13043478260869565,0.08695652173913043,0.30434782608695654,0.0,0.08695652173913043,0.0,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565,0.0,0.08695652173913043
"Tremont, Cleveland, OH",152,504.7105263157895,0.7894736842105263,3.8322368421052633,56.078947368421055,32.46875,11.74671052631579,1.7563025210084033,0.40789473684210525,0.34868421052631576,0.17763157894736842,0.03289473684210526,0.19736842105263158,0.23684210526315788,0.02631578947368421,0.013157894736842105,0.11842105263157894,0.013157894736842105,0.03289473684210526,0.07894736842105263,0.006578947368421052,0.3026315789473684,0.019736842105263157,0.3223684210526316
"Gililland, Tempe, AZ",25,501.72,0.8,4.34,43.36,27.82,6.52,1.411764705882353,0.0,0.36,0.2,0.08,0.2,0.0,0.08,0.12,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.48
"Central Lawrenceville, Pittsburgh, PA",114,495.14912280701753,0.7894736842105263,3.93859649122807,34.63157894736842,35.49122807017544,12.026315789473685,1.6785714285714286,0.3508771929824561,0.39473684210526316,0.23684210526315788,0.10526315789473684,0.21052631578947367,0.13157894736842105,0.043859649122807015,0.08771929824561403,0.13157894736842105,0.043859649122807015,0.02631578947368421,0.07894736842105263,0.0,0.16666666666666666,0.0,0.37719298245614036
"Escalante, Tempe, AZ",40,494.5,0.625,4.0125,23.85,43.1,13.7625,1.4074074074074074,0.275,0.375,0.2,0.05,0.1,0.125,0.025,0.05,0.075,0.025,0.175,0.125,0.025,0.175,0.0,0.35
"Spectrum, Gilbert, AZ",96,490.0208333333333,0.90625,3.5520833333333335,35.927083333333336,38.484375,9.28125,1.813953488372093,0.3854166666666667,0.125,0.07291666666666667,0.020833333333333332,0.09375,0.020833333333333332,0.07291666666666667,0.03125,0.2708333333333333,0.34375,0.041666666666666664,0.010416666666666666,0.0,0.08333333333333333,0.0,0.125
"Green Valley Ranch, Henderson, NV",403,484.7593052109181,0.858560794044665,4.0012406947890815,45.97518610421836,43.261166253101734,13.813895781637717,1.8766519823788546,0.3027295285359802,0.19106699751861042,0.1315136476426799,0.02481389578163772,0.12655086848635236,0.062034739454094295,0.09925558312655088,0.06699751861042183,0.20843672456575682,0.09181141439205956,0.03225806451612903,0.03970223325062035,0.01488833746898263,0.13895781637717122,0.0024813895781637717,0.21339950372208435
"Squirrel Hill South, Pittsburgh, PA",217,484.6958525345622,0.8341013824884793,3.707373271889401,38.10138248847926,40.21198156682028,13.47926267281106,1.7161290322580645,0.43317972350230416,0.3640552995391705,0.21658986175115208,0.06451612903225806,0.16129032258064516,0.059907834101382486,0.05069124423963134,0.11059907834101383,0.06451612903225806,0.06912442396313365,0.018433179723502304,0.018433179723502304,0.0,0.12903225806451613,0.004608294930875576,0.391705069124424
"Green Valley South, Henderson, NV",340,476.75588235294117,0.8941176470588236,3.823529411764706,25.98235294117647,38.03823529411765,9.204411764705883,1.7155172413793103,0.17352941176470588,0.1264705882352941,0.08529411764705883,0.008823529411764706,0.07647058823529412,0.008823529411764706,0.19117647058823528,0.09705882352941177,0.11764705882352941,0.2735294117647059,0.041176470588235294,0.008823529411764706,0.011764705882352941,0.03823529411764706,0.0029411764705882353,0.1323529411764706
"Lower Lawrenceville, Pittsburgh, PA",66,476.1212121212121,0.8636363636363636,4.151515151515151,65.01515151515152,30.863636363636363,9.977272727272727,1.9,0.30303030303030304,0.30303030303030304,0.2878787878787879,0.030303030303030304,0.24242424242424243,0.13636363636363635,0.015151515151515152,0.07575757575757576,0.09090909090909091,0.015151515151515152,0.06060606060606061,0.07575757575757576,0.030303030303030304,0.21212121212121213,0.015151515151515152,0.3333333333333333
"Concord Village, Mesa, AZ",30,474.3,0.7333333333333333,3.8666666666666667,35.03333333333333,44.11666666666667,12.266666666666667,1.625,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.0,0.0,0.1,0.0,0.36666666666666664
"Pepperwood, Tempe, AZ",24,471.2916666666667,0.6666666666666666,3.5208333333333335,32.583333333333336,43.125,14.5625,1.1764705882352942,0.375,0.375,0.20833333333333334,0.041666666666666664,0.125,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.4583333333333333
"Optimist Park, Charlotte, NC",21,468.85714285714283,0.7619047619047619,4.0476190476190474,32.61904761904762,31.11904761904762,9.285714285714286,1.5,0.19047619047619047,0.047619047619047616,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.09523809523809523,,0.09523809523809523
"Ahwatukee Foothills, Phoenix, AZ",900,467.49,0.8377777777777777,3.723888888888889,28.46,40.12111111111111,10.802777777777777,1.7833698030634573,0.29333333333333333,0.19333333333333333,0.10222222222222223,0.02,0.14555555555555555,0.024444444444444446,0.13555555555555557,0.07222222222222222,0.14777777777777779,0.17444444444444446,0.03888888888888889,0.012222222222222223,0.012222222222222223,0.08888888888888889,0.0,0.20777777777777778
"Sedgefield, Charlotte, NC",39,466.3076923076923,0.9230769230769231,3.8333333333333335,16.46153846153846,39.91025641025641,11.448717948717949,1.5454545454545454,0.15384615384615385,0.15384615384615385,0.20512820512820512,0.02564102564102564,0.20512820512820512,0.02564102564102564,0.10256410256410256,0.23076923076923078,0.10256410256410256,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.2564102564102564
"Windmills West, Chandler, AZ",21,463.04761904761904,0.9523809523809523,3.9761904761904763,21.428571428571427,35.785714285714285,4.333333333333333,1.5,0.14285714285714285,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523
"Optimist Park NW, Tempe, AZ",35,462.6857142857143,0.7428571428571429,3.7142857142857144,46.94285714285714,41.25714285714286,12.257142857142858,1.5,0.2571428571428571,0.37142857142857144,0.05714285714285714,0.02857142857142857,0.2,0.08571428571428572,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.2571428571428571,0.0,0.37142857142857144
"Gilbert Ranch, Gilbert, AZ",60,458.15,0.8,3.841666666666667,38.36666666666667,39.266666666666666,9.841666666666667,1.794871794871795,0.3,0.2,0.11666666666666667,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.11666666666666667,0.05,0.18333333333333332,0.05,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.23333333333333334
"Allegheny West, Pittsburgh, PA",22,457.54545454545456,0.8636363636363636,3.9545454545454546,47.27272727272727,36.07954545454545,8.204545454545455,1.588235294117647,0.5,0.5454545454545454,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.0,0.045454545454545456,0.2727272727272727,0.0,0.5454545454545454
"Michael Way, Las Vegas, NV",427,453.6112412177986,0.8337236533957846,3.528103044496487,25.56440281030445,44.10889929742389,14.548594847775176,1.5772727272727274,0.2857142857142857,0.22482435597189696,0.10304449648711944,0.00702576112412178,0.18969555035128804,0.03747072599531616,0.16159250585480095,0.09601873536299765,0.0936768149882904,0.04215456674473068,0.11241217798594848,0.03747072599531616,0.00936768149882904,0.07728337236533958,0.0,0.2224824355971897
"Holdeman, Tempe, AZ",24,444.2916666666667,0.7083333333333334,3.4583333333333335,69.08333333333333,42.9375,12.604166666666666,1.25,0.25,0.5416666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,0.625
"Alhambra, Phoenix, AZ",1147,444.1142109851787,0.8308631211857018,3.699651264167393,33.99389712292938,40.02223190932868,11.622043010752689,1.635048231511254,0.2632955536181343,0.22406277244986922,0.11072362685265912,0.025283347863993024,0.2083696599825632,0.046207497820401046,0.11159546643417612,0.07759372275501308,0.0985178727114211,0.11333914559721012,0.1028770706190061,0.016564952048823016,0.014821272885789015,0.08544027898866609,0.0026155187445510027,0.23278116826503922
"Val Vista Lakes, Gilbert, AZ",169,444.06508875739644,0.8875739644970414,3.7928994082840237,35.414201183431956,45.164201183431956,11.8801775147929,1.6794871794871795,0.26627218934911245,0.1834319526627219,0.08284023668639054,0.005917159763313609,0.1301775147928994,0.011834319526627219,0.1952662721893491,0.08284023668639054,0.14792899408284024,0.17751479289940827,0.047337278106508875,0.011834319526627219,0.005917159763313609,0.0650887573964497,0.0,0.20118343195266272
"NTNA - Indian Bend, Tempe, AZ",24,441.4583333333333,0.6666666666666666,3.5625,30.541666666666668,46.541666666666664,17.520833333333332,1.6666666666666667,0.2916666666666667,0.2916666666666667,0.125,0.041666666666666664,0.125,0.08333333333333333,0.125,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0,0.25,0.16666666666666666,0.0,0.4166666666666667
"NTNA - Cavalier Hills, Tempe, AZ",27,437.3703703703704,0.8888888888888888,3.7222222222222223,39.333333333333336,38.75925925925926,13.574074074074074,1.6470588235294117,0.4074074074074074,0.2222222222222222,0.18518518518518517,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.0,0.2962962962962963
"Golden Hills, Mesa, AZ",40,434.6,0.95,4.0,21.4,47.6125,11.775,1.826086956521739,0.15,0.175,0.025,0.0,0.275,0.025,0.075,0.125,0.15,0.15,0.1,0.0,0.05,0.1,0.0,0.175
"McClintock, Tempe, AZ",43,433.8139534883721,0.7209302325581395,3.63953488372093,49.51162790697674,41.79651162790697,13.046511627906977,1.6896551724137931,0.4418604651162791,0.2558139534883721,0.20930232558139536,0.046511627906976744,0.18604651162790697,0.0,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.16279069767441862,0.023255813953488372,0.0,0.0,0.09302325581395349,0.0,0.32558139534883723
"Dobson Woods, Mesa, AZ",42,432.2857142857143,0.7857142857142857,3.4166666666666665,29.357142857142858,46.892857142857146,15.94047619047619,1.3928571428571428,0.42857142857142855,0.38095238095238093,0.16666666666666666,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.0,0.4523809523809524
"Shalimar, Tempe, AZ",29,432.0344827586207,0.896551724137931,4.155172413793103,14.448275862068966,28.29310344827586,3.396551724137931,2.0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.6551724137931034,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655
"Amberwood North, Chandler, AZ",68,431.77941176470586,0.7352941176470589,3.2720588235294117,24.676470588235293,37.50735294117647,10.378676470588236,1.6097560975609757,0.25,0.29411764705882354,0.10294117647058823,0.014705882352941176,0.17647058823529413,0.058823529411764705,0.10294117647058823,0.04411764705882353,0.11764705882352941,0.17647058823529413,0.08823529411764706,0.029411764705882353,0.0,0.04411764705882353,0.0,0.29411764705882354
"Dobson Ranch, Mesa, AZ",225,423.7422222222222,0.8311111111111111,3.7066666666666666,29.786666666666665,38.0,9.678888888888888,1.6666666666666667,0.27111111111111114,0.2088888888888889,0.10222222222222223,0.013333333333333334,0.14222222222222222,0.035555555555555556,0.14222222222222222,0.10222222222222223,0.1111111111111111,0.15555555555555556,0.03111111111111111,0.017777777777777778,0.022222222222222223,0.08888888888888889,0.0,0.23555555555555555
"Marquette, Madison, WI",126,422.04761904761904,0.8015873015873016,3.9087301587301586,51.29365079365079,39.095238095238095,13.545634920634921,1.8736842105263158,0.4126984126984127,0.38095238095238093,0.1984126984126984,0.05555555555555555,0.1984126984126984,0.15079365079365079,0.07142857142857142,0.05555555555555555,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.06349206349206349,0.007936507936507936,0.373015873015873,0.0,0.38095238095238093
"Commonwealth, Charlotte, NC",92,421.3804347826087,0.8478260869565217,3.9782608695652173,55.81521739130435,39.69021739130435,13.0625,1.8032786885245902,0.2608695652173913,0.21739130434782608,0.08695652173913043,0.021739130434782608,0.25,0.17391304347826086,0.05434782608695652,0.05434782608695652,0.16304347826086957,0.03260869565217391,0.06521739130434782,0.08695652173913043,0.010869565217391304,0.2608695652173913,0.0,0.2391304347826087
"McClintock Manor, Tempe, AZ",34,420.8235294117647,0.8235294117647058,3.5294117647058822,25.441176470588236,38.838235294117645,10.617647058823529,1.6,0.20588235294117646,0.23529411764705882,0.058823529411764705,0.0,0.20588235294117646,0.029411764705882353,0.14705882352941177,0.08823529411764706,0.029411764705882353,0.17647058823529413,0.0,0.0,0.0,0.029411764705882353,0.0,0.2647058823529412
"Larimer, Pittsburgh, PA",31,407.9032258064516,0.9032258064516129,3.7096774193548385,24.419354838709676,34.82258064516129,10.46774193548387,1.9375,0.3548387096774194,0.1935483870967742,0.22580645161290322,0.06451612903225806,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.22580645161290322
"Eastover, Charlotte, NC",49,407.734693877551,0.8367346938775511,3.9489795918367347,35.285714285714285,37.566326530612244,11.377551020408163,2.081081081081081,0.4489795918367347,0.3469387755102041,0.14285714285714285,0.08163265306122448,0.20408163265306123,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.16326530612244897,0.08163265306122448,0.0,0.061224489795918366,0.0,0.2653061224489796,0.08163265306122448,0.3469387755102041
"Downtown East, Las Vegas, NV",74,405.2432432432432,0.9054054054054054,3.75,15.58108108108108,42.266891891891895,11.074324324324325,1.6206896551724137,0.20270270270270271,0.20270270270270271,0.1891891891891892,0.0,0.16216216216216217,0.02702702702702703,0.17567567567567569,0.1891891891891892,0.013513513513513514,0.013513513513513514,0.14864864864864866,0.013513513513513514,0.05405405405405406,0.04054054054054054,0.0,0.20270270270270271
"Paradise Valley, Phoenix, AZ",2601,404.65321030372934,0.8465974625144176,3.8319876970396,26.033833141099578,39.86043829296425,10.735390234525182,1.7616707616707616,0.26605151864667437,0.16762783544790466,0.09304113802383698,0.016147635524798153,0.2029988465974625,0.030757400999615533,0.1568627450980392,0.09803921568627451,0.1122645136485967,0.11764705882352941,0.08342945021145713,0.01730103806228374,0.01653210303729335,0.07112648981161092,0.0007689350249903883,0.1776239907727797
"Superstition Springs, Mesa, AZ",336,399.9672619047619,0.8363095238095238,3.4107142857142856,24.592261904761905,43.229166666666664,13.038690476190476,1.7772277227722773,0.4255952380952381,0.27976190476190477,0.10714285714285714,0.011904761904761904,0.24404761904761904,0.03571428571428571,0.06845238095238096,0.0744047619047619,0.08928571428571429,0.08333333333333333,0.09821428571428571,0.011904761904761904,0.03273809523809524,0.11904761904761904,0.0,0.29464285714285715
"Barclay Downs, Charlotte, NC",215,397.63255813953486,0.8232558139534883,3.672093023255814,38.85116279069767,40.62674418604651,12.655813953488373,2.2701149425287355,0.5348837209302325,0.2744186046511628,0.14418604651162792,0.03255813953488372,0.4186046511627907,0.05581395348837209,0.04186046511627907,0.06511627906976744,0.14418604651162792,0.04186046511627907,0.013953488372093023,0.018604651162790697,0.018604651162790697,0.15813953488372093,0.027906976744186046,0.26976744186046514
"Sunridge, Chandler, AZ",21,397.42857142857144,0.7619047619047619,4.095238095238095,15.19047619047619,43.166666666666664,14.19047619047619,1.4166666666666667,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.0,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285
"Myers Park, Charlotte, NC",68,387.36764705882354,0.8235294117647058,3.8970588235294117,29.205882352941178,37.55882352941177,9.985294117647058,2.2142857142857144,0.3235294117647059,0.20588235294117646,0.19117647058823528,0.014705882352941176,0.29411764705882354,0.07352941176470588,0.029411764705882353,0.07352941176470588,0.08823529411764706,0.11764705882352941,0.014705882352941176,0.08823529411764706,0.029411764705882353,0.16176470588235295,0.014705882352941176,0.22058823529411764
"Beverly Woods, Charlotte, NC",65,385.4307692307692,0.8307692307692308,3.6,21.138461538461538,41.06923076923077,10.692307692307692,2.0,0.36923076923076925,0.2,0.09230769230769231,0.0,0.2153846153846154,0.015384615384615385,0.16923076923076924,0.046153846153846156,0.2,0.09230769230769231,0.0,0.015384615384615385,0.06153846153846154,0.046153846153846156,0.015384615384615385,0.23076923076923078
"Freedom Park, Charlotte, NC",114,385.05263157894734,0.7807017543859649,3.758771929824561,48.86842105263158,43.75438596491228,13.035087719298245,1.9069767441860466,0.4649122807017544,0.32456140350877194,0.17543859649122806,0.017543859649122806,0.2807017543859649,0.06140350877192982,0.07017543859649122,0.08771929824561403,0.10526315789473684,0.05263157894736842,0.008771929824561403,0.02631578947368421,0.0,0.21052631578947367,0.017543859649122806,0.3508771929824561
"Southern Manor I and II, Mesa, AZ",28,384.7142857142857,0.9285714285714286,3.5714285714285716,16.571428571428573,41.767857142857146,11.410714285714286,1.5263157894736843,0.32142857142857145,0.14285714285714285,0.10714285714285714,0.0,0.39285714285714285,0.0,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.0,0.07142857142857142,0.03571428571428571,0.0,0.17857142857142858
"Enterprise, Las Vegas, NV",1677,383.881335718545,0.8449612403100775,3.7209302325581395,58.484197972570065,45.00800039753528,14.877887099980123,1.7550403225806452,0.3375074537865236,0.22659511031604054,0.1347644603458557,0.02564102564102564,0.20572450805008943,0.057841383422778773,0.10852713178294573,0.08050089445438283,0.11866428145497913,0.04710793082886106,0.06559332140727489,0.028622540250447227,0.04949314251639833,0.10256410256410256,0.0029815146094215863,0.2426952892069171
"Green Valley North, Henderson, NV",325,382.5753846153846,0.8369230769230769,3.683076923076923,39.16615384615385,42.93076923076923,12.356923076923078,1.6714285714285715,0.20923076923076922,0.2,0.10153846153846154,0.012307692307692308,0.10153846153846154,0.04923076923076923,0.1476923076923077,0.11076923076923077,0.09230769230769231,0.15076923076923077,0.05846153846153846,0.043076923076923075,0.018461538461538463,0.11076923076923077,0.0,0.20615384615384616
"Southside Park, Charlotte, NC",35,379.48571428571427,0.9428571428571428,3.9857142857142858,16.457142857142856,33.05714285714286,8.4,1.6923076923076923,0.17142857142857143,0.05714285714285714,0.14285714285714285,0.0,0.17142857142857143,0.0,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.0,0.17142857142857143,0.0,0.05714285714285714,0.0,,0.02857142857142857
"Upper Lawrenceville, Pittsburgh, PA",57,379.10526315789474,0.7719298245614035,4.0964912280701755,34.03508771929825,34.85087719298246,10.403508771929825,1.8444444444444446,0.3508771929824561,0.2807017543859649,0.19298245614035087,0.05263157894736842,0.2807017543859649,0.12280701754385964,0.05263157894736842,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.017543859649122806,0.0,0.0,0.14035087719298245,0.017543859649122806,0.3333333333333333
"Greater Corona Village, Chandler, AZ",39,372.53846153846155,0.7435897435897436,3.871794871794872,35.35897435897436,36.166666666666664,9.512820512820513,1.5714285714285714,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.1794871794871795,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.1282051282051282,0.0,0.28205128205128205
"El Dorado Lakes, Gilbert, AZ",36,372.19444444444446,0.8888888888888888,4.027777777777778,18.22222222222222,39.458333333333336,10.75,1.6363636363636365,0.4166666666666667,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.1111111111111111,0.0,0.5833333333333334,0.027777777777777776,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.1388888888888889
"Arrowhead Meadows, Chandler, AZ",27,370.8888888888889,0.7777777777777778,3.537037037037037,14.148148148148149,41.2962962962963,8.666666666666666,1.5555555555555556,0.037037037037037035,0.2222222222222222,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.3333333333333333,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,0.2222222222222222
"Silk Stocking, Chandler, AZ",37,370.56756756756755,0.8648648648648649,4.351351351351352,15.675675675675675,40.71621621621622,10.716216216216216,1.625,0.1891891891891892,0.05405405405405406,0.08108108108108109,0.0,0.10810810810810811,0.0,0.2702702702702703,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.0,0.0,0.05405405405405406
"Dava-Lakeshore, Tempe, AZ",29,364.0344827586207,0.9655172413793104,4.310344827586207,13.10344827586207,44.0,7.620689655172414,1.4444444444444444,0.3103448275862069,0.06896551724137931,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.13793103448275862,0.2413793103448276,0.3103448275862069,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931
"Wexford Village, Madison, WI",20,362.35,0.65,3.65,24.55,33.875,8.05,1.6875,0.45,0.55,0.1,0.05,0.15,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.25,0.0,0.55
"Foxcroft, Charlotte, NC",98,358.94897959183675,0.8571428571428571,3.688775510204082,33.01020408163265,40.23979591836735,10.46173469387755,2.5,0.3469387755102041,0.1836734693877551,0.1326530612244898,0.02040816326530612,0.2755102040816326,0.05102040816326531,0.09183673469387756,0.061224489795918366,0.1326530612244898,0.16326530612244897,0.0,0.01020408163265306,0.02040816326530612,0.17346938775510204,0.061224489795918366,0.21428571428571427
"Point Breeze, Pittsburgh, PA",24,353.6666666666667,0.9166666666666666,3.6875,35.5,29.458333333333332,9.625,1.5833333333333333,0.25,0.20833333333333334,0.25,0.125,0.08333333333333333,0.125,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.125,0.125,0.041666666666666664,0.125,0.0,0.25
"Plaza Midwood, Charlotte, NC",71,351.63380281690144,0.8591549295774648,3.943661971830986,51.84507042253521,34.62676056338028,12.246478873239436,1.6,0.4225352112676056,0.29577464788732394,0.19718309859154928,0.0,0.22535211267605634,0.07042253521126761,0.028169014084507043,0.04225352112676056,0.07042253521126761,0.056338028169014086,0.028169014084507043,0.07042253521126761,0.0,0.19718309859154928,0.0,0.323943661971831
"Villa Heights, Charlotte, NC",23,338.17391304347825,0.6956521739130435,3.9782608695652173,66.43478260869566,35.80434782608695,13.0,1.6923076923076923,0.34782608695652173,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.43478260869565216,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.0,0.17391304347826086
"Midway, Henderson, NV",201,336.05970149253733,0.9054726368159204,3.86318407960199,23.1592039800995,46.223880597014926,12.196517412935323,1.6590909090909092,0.13930348258706468,0.07462686567164178,0.05472636815920398,0.004975124378109453,0.13432835820895522,0.024875621890547265,0.21393034825870647,0.14427860696517414,0.014925373134328358,0.03482587064676617,0.39800995024875624,0.03482587064676617,0.03980099502487562,0.03482587064676617,0.0,0.07960199004975124
"Summerlin North, Las Vegas, NV",564,330.5691489361702,0.8918439716312057,3.8652482269503547,34.00709219858156,40.97813238770686,11.192316784869975,1.8636363636363635,0.22340425531914893,0.1702127659574468,0.0975177304964539,0.01950354609929078,0.09929078014184398,0.02304964539007092,0.16843971631205673,0.06560283687943262,0.10460992907801418,0.22340425531914893,0.030141843971631204,0.024822695035460994,0.02304964539007092,0.08333333333333333,0.0035460992907801418,0.1595744680851064
"Madison Park, Charlotte, NC",202,329.0742574257426,0.8267326732673267,3.6732673267326734,33.32673267326733,42.7970297029703,12.762376237623762,1.7887323943661972,0.39603960396039606,0.3069306930693069,0.0891089108910891,0.019801980198019802,0.1782178217821782,0.11386138613861387,0.054455445544554455,0.08415841584158416,0.18316831683168316,0.10396039603960396,0.08415841584158416,0.0297029702970297,0.009900990099009901,0.21287128712871287,0.0049504950495049506,0.31683168316831684
"Estate La Colina, Tempe, AZ",30,328.96666666666664,0.8666666666666667,3.8666666666666667,45.733333333333334,45.78333333333333,12.783333333333333,1.8333333333333333,0.4,0.1,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.16666666666666666
