ct_name,ct_id,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBornNaturalized,ForeignBornNonCitizen,White,Black,Asian,OtherRace,Hispanic,TwoOrMore,MedHouseIncome,MedHousingCost,MedHouseValue,MedRentAsIncomePct,GINI,SexRatio,Age6064,AgeOld,Veteran,HI_PrivateInsured,HI_PublicInsured,HI_Insured,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,PopPerHousing,VacentUnits,OwnerOccupied,RenterOccupied,BelowHalfPoverty,BelowPoverty,BelowTwoPoverty,AboveTwoPoverty,PubAssist,UnempRate,ChildInNeed,ChildInNeed_SingleParent,ChildInNeed_SingleMom,ChildInNeed_Nonfamily,EthHet,HH_MarriedCouple,HH_SingleHead,HH_MaleHead,HH_FemaleHead,HH_Nonfamily,HH_LiveAlone,HH_NotAlone,GrandHead,land_area,PopDen
"Census Tract 610.29, Maricopa County, Arizona",04013061029,4828,0.5764291632145816,0.4235708367854184,0.0695940347970174,0.21727423363711681,0.06027340513670257,0.17191383595691798,0.12344656172328086,0.1267605633802817,0.03811101905550953,0.03396851698425849,0.037903893951946974,0.0631731565865783,0.05758077879038939,0.38545981772990884,0.5343827671913836,0.021333885666942835,0.04888152444076222,0.009942004971002486,0.8169014084507042,0.04204639602319801,0.004142502071251036,2.0712510356255177e-4,0.11806130903065451,0.018641259320629662,50448,1064,138200,0.358,0.3385,1.360880195599022,1.4886580558451837e-5,0.19262634631317316,0.1597323247017748,0.7154437746830181,0.2718769486593224,0.8883807940137186,0.0028553299492385786,0.08217005076142132,0.32614213197969544,0.35596446700507617,0.11453045685279188,0.0973984771573604,0.020621827411167512,0.0031725888324873096,0.2357233502538071,4.345634563456346,0.4106100795755968,0.5893899204244032,0.4106100795755968,0.021797799460244967,0.08988997301224828,0.3248910110026988,0.6751089889973012,0.014854111405835544,0.061447811447811446,0.14657039711191336,0.13429602888086642,0.13429602888086642,0,0.31660101698940646,0.459946949602122,0.24721485411140584,0.0636604774535809,0.18355437665782492,0.2928381962864722,0.26684350132625995,0.0259946949602122,0.020436439210252857,2673903,1805.6002779457594
"Census Tract 610.31, Maricopa County, Arizona",04013061031,3965,0.4738965952080706,0.5261034047919294,0.06683480453972257,0.2754098360655738,0.06279949558638083,0.11324085750315259,0.18865069356872635,0.10466582597730138,0.04842370744010088,0.013366960907944515,0.04186633039092055,0.05271122320302648,0.032030264817150066,0.45422446406052963,0.43228247162673394,0.0158890290037831,0.0862547288776797,0.011349306431273645,0.624968474148802,0.10163934426229508,0.01841109709962169,0.00201765447667087,0.203530895334174,0.04943253467843632,78917,1357,195800,0.331,0.301,0.9007670182166826,1.3930212181302666e-5,0.13997477931904162,0.10122699386503067,0.778562421185372,0.22950819672131148,0.9498108448928121,0.03009749894022891,0.10512929207291224,0.17337855023314963,0.41839762611275966,0.22763883001271726,0.06401017380245867,0.011445527766002543,0,0.3030945315811785,4.319172113289761,0.28056426332288403,0.719435736677116,0.28056426332288403,0.012610340479192938,0.10239596469104666,0.2872635561160151,0.7127364438839848,0.030564263322884012,0.03777544596012592,0.2262343404568902,0.10980103168754606,0.05232129697862933,0,0.5548724097517848,0.5556426332288401,0.19043887147335423,0.02821316614420063,0.16222570532915362,0.25391849529780564,0.2225705329153605,0.03134796238244514,0.041025641025641026,23003981,172.3614708254193
"Census Tract 610.34, Maricopa County, Arizona",04013061034,6455,0.46630518977536795,0.533694810224632,0.07420604182804028,0.2238574748257165,0.09512006196746708,0.1259488768396592,0.19256390395042602,0.14918667699457785,0.0359411309062742,0.023547637490317585,0.013477924089852827,0.05096824167312161,0.015182029434546863,0.3519752130131681,0.5321456235476375,0.008675445391169635,0.06243222308288149,0.0447714949651433,0.6264910921766073,0.061192873741285826,0.024941905499612702,0.003098373353989156,0.26026336173508907,0.024012393493415957,69564,1432,170300,0.32299999999999995,0.3939,0.8737300435413643,5.735950670824231e-6,0.10317583268783889,0.11620185922974767,0.7555244319950203,0.2514783691254279,0.9237472766884531,0.006382435537401072,0.05871840694408986,0.2106203727342354,0.46872606586673476,0.15624202195557824,0.059739596630074034,0.04518764360479959,7.658922644881287e-4,0.26193515445494,5.164,0.3937924345295829,0.6062075654704171,0.3937924345295829,0.062401013620525816,0.08821666138739309,0.2614824200190054,0.7385175799809947,0.06256062075654704,0.06802525832376578,0.10550935550935552,0.008316008316008316,0.008316008316008316,0.0550935550935551,0.53481903255632,0.546556741028128,0.1813773035887488,0.06304558680892337,0.11833171677982542,0.27206595538312317,0.20999030067895247,0.06207565470417071,0,2592282,2490.0840263520713
"Census Tract 610.37, Maricopa County, Arizona",04013061037,5006,0.49200958849380744,0.5079904115061926,0.05153815421494207,0.306432281262485,0.06252497003595685,0.1500199760287655,0.20035956851777867,0.05952856572113464,0.04894127047542948,0.013583699560527367,0.044546544147023574,0.040351578106272476,0.02217339192968438,0.4280862964442669,0.5523371953655614,0,0.01658010387534958,0.0029964043148222133,0.7109468637634838,0.02117459049141031,0.007191370355573312,0.0011985617259288853,0.22712744706352378,0.032361166600079906,77130,1430,202400,0.27399999999999997,0.3432,0.9685410931970113,1.1612114204464831e-5,0.1206552137435078,0.09209707529558182,0.8385936875749102,0.21853775469436676,0.9556532161406313,0.004136504653567736,0.03136849362288866,0.21613236814891418,0.39917269906928643,0.26163391933815927,0.08721130644605309,0.0044812133746983795,0,0.3533264391589107,4.54677565849228,0.24277854195323245,0.7572214580467675,0.24277854195323245,0.017265609315398514,0.0604296326038948,0.1949407749447902,0.8050592250552098,0.011004126547455296,0.06815464328417696,0.28515625,0.0078125,0.0078125,0,0.4414189189512737,0.6918844566712518,0.15405777166437415,0.039202200825309494,0.11485557083906466,0.15405777166437415,0.11210453920220083,0.041953232462173314,0.01592990840302668,2584873,1936.6522068975921
"Census Tract 610.39, Maricopa County, Arizona",04013061039,4608,0.5353732638888888,0.4646267361111111,0.07378472222222222,0.3111979166666667,0.07139756944444445,0.125,0.1469184027777778,0.1095920138888889,0.047526041666666664,0.0078125,0.026041666666666668,0.06401909722222222,0.016710069444444444,0.4924045138888889,0.4407552083333333,0.00390625,0.045572916666666664,0.017361111111111112,0.6714409722222222,0.010199652777777778,0.036458333333333336,0.008029513888888888,0.2144097222222222,0.05946180555555555,93600,1535,216e3,0.248,0.2986,1.1522652965903781,7.346824363425927e-6,0.11458333333333334,0.12459253893516842,0.7958103638368247,0.25931642778390296,0.9459757442116868,0,0.06986027944111776,0.212375249500998,0.40479041916167663,0.1936127744510978,0.09181636726546906,0.027544910179640718,0,0.3129740518962076,6.526912181303116,0.3913793103448276,0.6086206896551725,0.3913793103448276,0.015991237677984667,0.10492880613362542,0.17349397590361446,0.8265060240963855,0.021551724137931036,0.06417910447761194,0.1939120631341601,0.09470124013528748,0.09470124013528748,0.03664036076662908,0.49816206943841623,0.75,0.13793103448275862,0.01293103448275862,0.125,0.11206896551724138,0.08017241379310344,0.03189655172413793,0.012098456403838132,10285062,448.02841246849073
"Census Tract 610.46, Maricopa County, Arizona",04013061046,5754,0.5349322210636079,0.46506777893639206,0.06795272853667014,0.24939172749391728,0.11366006256517205,0.12043795620437957,0.162148070907195,0.16266944734098018,0.043274244004171014,0.0015641293013555788,0.01824817518248175,0.054570733402850194,0.006082725060827251,0.3816475495307612,0.46454640250260687,0.024852276677094196,0.0851581508515815,0.043795620437956206,0.42665971498088284,0.18700034758428918,0.02415710809871394,0.0036496350364963502,0.32064650677789364,0.03788668752172402,72923,1088,145600,0.307,0.4042,1.1502242152466369,3.4432228856164983e-6,0.08046576294751479,0.11153649821337418,0.7409470752089137,0.270891364902507,0.9056406685236769,0.029627367135003056,0.11392791692119732,0.2858888210140501,0.37721441661576055,0.1624923640806353,0.05497861942577886,0.005497861942577886,0,0.22296884544899206,6.858164481525626,0.5227531285551763,0.47724687144482364,0.5227531285551763,0.0419349225682965,0.11623455716025753,0.33582738820254043,0.6641726117974596,0.051194539249146756,0.02924791086350975,0.24808324205914567,0.12814895947426067,0.10350492880613363,0,0.6781458885079596,0.5995449374288965,0.19226393629124006,0.0671217292377702,0.12514220705346984,0.20819112627986347,0.161547212741752,0.04664391353811149,0.023176550783912748,2569554,2239.299115722028
"Census Tract 610.47, Maricopa County, Arizona",04013061047,3549,0.5384615384615384,0.46153846153846156,0.047900817131586365,0.26204564666103125,0.07720484643561566,0.11552550014088475,0.1763877148492533,0.11890673429134968,0.07945900253592561,0.019160326852634545,0.03803888419273035,0.03944773175542406,0.025922795153564385,0.3781346858269935,0.43110735418427726,0.02564102564102564,0.07072414764722457,0.09439278670047901,0.5638207945900253,0.12651451112989576,0.0546632854325162,0.006762468300929839,0.23527754296985065,0.012961397576782193,95804,1785,253900,0.243,0.3232,1.1666666666666665,1.611699381385317e-5,0.12256973795435333,0.1518987341772152,0.8272752888137503,0.14003944773175542,0.8963088193857425,0.005517241379310344,0.04873563218390804,0.16229885057471263,0.4786206896551724,0.12413793103448276,0.12735632183908047,0.02620689655172414,0.03264367816091954,0.31034482758620685,4.328048780487805,0.16241062308478038,0.8375893769152196,0.16241062308478038,0.039727582292849034,0.06555051078320091,0.2474460839954597,0.7525539160045402,0.020429009193054137,0.05590386624869383,0.05545454545454546,0.016363636363636365,0.016363636363636365,0,0.6075428642565648,0.7722165474974464,0.12972420837589377,0.01940755873340143,0.11031664964249234,0.09805924412665985,0.05005107252298264,0.04800817160367722,0.008600095556617296,2483491,1429.0367873288044
"Census Tract 612, Maricopa County, Arizona",04013061200,6127,0.515749959196997,0.4842500408030031,0.08535988248735107,0.26505630814427944,0.12910070181165334,0.16402807246613352,0.11277950057124204,0.11881834503019423,0.034764158642076055,0.014199445079157826,0.012567324955116697,0.03394809858005549,0.02937816223274033,0.47902725640607147,0.3014525869103966,0.017953321364452424,0.056308144279418965,0.14525869103966052,0.18067569773135303,0.05059572384527501,0.01109841684347968,0.005059572384527501,0.7463685327240085,0.006202056471356292,26993,813,74900,0.406,0.4545,1.0650488709133807,4.368658402852052e-6,0.09009303084707035,0.05068078668683813,0.27855946398659964,0.5304857621440536,0.7857621440536013,0.06428347444339919,0.35559736594543745,0.29194104735026655,0.264346190028222,0.07275007839448103,0.015365318281592976,0,0,0.088115396676074,13.063965884861407,0.7521141649048626,0.24788583509513742,0.7521141649048626,0.22608257804632426,0.42396777442094663,0.6960389392413562,0.3039610607586438,0.03382663847780127,0.0895121014214368,0.7023754075454122,0.4564508616674429,0.41965533302282254,0,0.40754313870365233,0.2822410147991543,0.3678646934460888,0.08298097251585623,0.28488372093023256,0.3498942917547569,0.2748414376321353,0.07505285412262157,0.03524229074889868,3938540,1555.6526022333148
"Census Tract 613, Maricopa County, Arizona",04013061300,2092,0.49904397705544934,0.5009560229445507,0.06596558317399617,0.13910133843212238,0.14818355640535372,0.12523900573613767,0.13288718929254303,0.13862332695984703,0.0913001912045889,0.018164435946462717,0.04445506692160612,0.05019120458891013,0.045889101338432124,0.45076481835564053,0.36281070745697896,0.0019120458891013384,0.10420650095602295,0.08030592734225621,0.3938814531548757,0.015296367112810707,0.012906309751434034,0,0.5621414913957935,0.01577437858508604,44514,925,105900,0.303,0.4475,0.9961832061068703,2.993284075911512e-5,0.1586998087954111,0.07836045810729356,0.5565134099616859,0.3635057471264368,0.8438697318007663,0.011086474501108648,0.16334072431633406,0.3259423503325942,0.38802660753880264,0.10347376201034737,0.013303769401330377,0,0.005912786400591279,0.12269031781226902,6.814332247557004,0.5582733812949641,0.441726618705036,0.5582733812949641,0.06022944550669216,0.21892925430210325,0.4292543021032505,0.5707456978967496,0.014388489208633094,0.043824701195219126,0.3939393939393939,0.09324009324009325,0.09324009324009325,0,0.5282049618139211,0.4762589928057554,0.19568345323741007,0.04892086330935252,0.14676258992805755,0.32805755395683456,0.27482014388489207,0.053237410071942444,0.01086048454469507,3744724,558.652653706922
"Census Tract 715.03, Maricopa County, Arizona",04013071503,4822,0.6126088759850684,0.3873911240149316,0,0.0031107424305267524,0,0.0035255080879303194,0.015553712152633762,0.0213604313562837,0.05723766072169224,0.03587722936540855,0.07341352136043136,0.2488593944421402,0.5410618000829531,0.01493156366652841,0.9435918705931149,0.0026959767731231854,0.021153048527581916,0.017627540439651597,0.9574865201161343,0.007880547490667772,0,0.002903359601824969,0.020116134384073,0.011613438407299876,34354,663,99900,0.5,0.3776,1.5813704496788008,2.2665025036466177e-5,0.8992119452509333,0.19804451841065113,0.634468085106383,0.8121276595744681,0.9776595744680852,0,0.05283960890368213,0.3451216975244435,0.38402329935510715,0.1298106927397545,0.05575202829207406,0.016850426461410443,0.015602246723528189,0.21801539421676722,2.1759927797833933,0.25135135135135134,0.7486486486486487,0.25135135135135134,0.01425531914893617,0.0451063829787234,0.28,0.72,0.006418918918918919,0.09635416666666667,0,0,0,0,0.08260950045596693,0.43513513513513513,0.0445945945945946,0.009121621621621622,0.03547297297297297,0.5202702702702703,0.4766891891891892,0.04358108108108108,0,4013779,1201.3616095953464
"Census Tract 715.04, Maricopa County, Arizona",04013071504,3549,0.5542406311637081,0.4457593688362919,0,0,0,0.006762468300929839,0.014370245139475908,0.054945054945054944,0.0546632854325162,0.03155818540433925,0.07889546351084813,0.3431952662721893,0.4156100309946464,0.04142011834319527,0.905607213299521,0.013806706114398421,0.01944209636517329,0.01972386587771203,0.9723865877712031,0.004508312200619893,0,0.014370245139475908,0.008734854888701042,0,37061,388,114800,0.355,0.3485,1.2433628318584071,3.1122470812957845e-5,0.869258946182023,0.252465483234714,0.5649478726401803,0.8329106790645252,0.9498450267681037,0,0.07185122569737955,0.3226260918568611,0.3691180614257537,0.14173006480698788,0.07382361228515075,0.012116089039165962,0.008734854888701042,0.23640462102000565,1.8484375,0.10822108685555039,0.8917789131444496,0.10822108685555039,0.047900817131586365,0.0650887573964497,0.28064243448858833,0.7193575655114116,0,0.25512104283054005,NA,NA,NA,NA,0.0541611974084828,0.46307477937761266,0.036228518346493266,0.0037157454714352067,0.032512772875058056,0.5006967022758941,0.4454249883882954,0.055271713887598696,0,3332748,1064.8869941561738
"Census Tract 715.05, Maricopa County, Arizona",04013071505,6679,0.6006887258571643,0.39931127414283574,0.005090582422518341,0.026201527174726756,0.026650696212007784,0.03862853720616859,0.04746219493936218,0.06078754304536607,0.06033837400808504,0.026351250187153764,0.07336427608923492,0.2629136098218296,0.3722114088935469,0.06662674053001946,0.8761790687228627,0.006887258571642461,0.029794879472974996,0.020512052702500373,0.9062733942206918,0.011229225932025752,0.0023955681988321606,0.004791136397664321,0.07036981584069471,0.004940859410091331,37380,636,103e3,0.35,0.3567,1.5043119610048745,1.492970897984559e-5,0.7348405449917652,0.21576506955177743,0.5652698221284294,0.7366596321977691,0.9326198372022912,0,0.09218054672600128,0.3793706293706294,0.32533375715193896,0.12841703750794659,0.05721551176096631,0.010330578512396695,0.0071519389701207884,0.20311506675143037,2.382804138423118,0.24792057955460156,0.7520794204453984,0.24792057955460156,0.03798613204703045,0.07446487790171842,0.33433825746156165,0.6656617425384384,0.012074054199087738,0.06423718344657196,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.1735374226045342,0.4086396565602361,0.10571505232090153,0.044808156694392275,0.06090689562650926,0.48564529111886234,0.421786960021465,0.06385833109739737,0,5985735,1115.8195275935202
"Census Tract 715.06, Maricopa County, Arizona",04013071506,4075,0.5784049079754601,0.4215950920245399,0,0.008588957055214725,0.016441717791411042,0,0.012515337423312883,0.03607361963190184,0.013987730061349693,0.03705521472392638,0.0954601226993865,0.3614723926380368,0.41840490797546015,0.061595092024539874,0.8566871165644172,0.020122699386503066,0.05717791411042945,0.004417177914110429,0.9013496932515337,0.006625766871165644,0,0,0.06846625766871166,0.02355828220858896,37626,414,139600,0.369,0.4144,1.3719441210710126,3.251910120817494e-5,0.9123926380368099,0.19306930693069307,0.6480981595092025,0.8449079754601228,0.9678527607361963,0.0025169896803423106,0.12408759124087591,0.3199093883715077,0.325698464636295,0.14950918701233326,0.06619682859300277,0.004027183488547697,0.010571356657437704,0.23030455575132142,1.9185499058380415,0.10266159695817491,0.8973384030418251,0.10266159695817491,0.05374233128834356,0.09987730061349694,0.3214723926380368,0.6785276073619632,0.005492184199408534,0.07725321888412018,0,0,0,0,0.18228220858895716,0.4748626953950148,0.05280946345585129,0.012674271229404309,0.04013519222644698,0.4723278411491339,0.4351499788762146,0.037177862272919304,0,4182254,974.3549770052226
"Census Tract 715.09, Maricopa County, Arizona",04013071509,6407,0.5131886998595286,0.48681130014047136,0.04089277352895271,0.2008740440143593,0.085843608553145,0.12829717496488216,0.1318869985952864,0.13313563290151398,0.05696894022163259,0.03870766349305447,0.04385828000624317,0.09427189012018106,0.04526299360074918,0.41641954112689245,0.5223973778679569,0.017636959575464337,0.02122678320586858,0.022319338223817698,0.7153113781801155,0.04167316997034493,0.028562509754955518,0.001404713594506009,0.10238801311066022,0.11066021538941782,80250,1180,258e3,0.305,0.367,1.0541840333440204,1.2886833697408714e-5,0.22210082722022786,0.06525319061342116,0.689601250977326,0.23096168881939014,0.8045347928068803,0.0030176415970287838,0.036443825441039926,0.27019498607242337,0.36675951717734445,0.22423398328690808,0.0807799442896936,0.015552460538532962,0.0060352831940575676,0.3266016713091922,5.273251028806585,0.4200477326968974,0.5799522673031027,0.4200477326968974,0.03138239447669857,0.10544484544170721,0.18107641613055075,0.8189235838694492,0,0.0320273631840796,0.06197546804389929,0.03808908973531311,0.029051000645577793,0,0.46304620046812084,0.575656324582339,0.10692124105011933,0.020047732696897375,0.08687350835322195,0.31742243436754175,0.23389021479713604,0.08353221957040573,0.014511201629327902,4820912,1329.0016494804302
"Census Tract 715.10, Maricopa County, Arizona",04013071510,4541,0.4976877339792997,0.5023122660207003,0.035895177273728256,0.17463113851574544,0.12067826469940542,0.09271085663950672,0.10790574763268003,0.15591279453864787,0.1087866108786611,0.03677604051970931,0.035674961462232986,0.06716582250605593,0.06386258533362696,0.4551860823607135,0.43844968068707335,0.014093811935696983,0.07421272847390442,0.01805769654261176,0.7467518167804449,0.03325258753578507,0.08500330323717242,0.005505395287381634,0.11517286941202379,0.014314027747192249,99761,1287,262200,0.226,0.2952,0.9907935116177115,1.59548561950985e-5,0.20347940982162518,0.059414225941422594,0.8608906525573192,0.16820987654320987,0.9426807760141094,0.02930523542970036,0.043793216990451106,0.2189660849522555,0.34507737899242674,0.2525518603885413,0.09944023707606191,0.022390516957523872,0.017780704642739547,0.3921633190648667,3.7778702163061566,0.099625468164794,0.900374531835206,0.099625468164794,0.023825428635047875,0.0394121576486306,0.08038298819861946,0.9196170118013806,0.02397003745318352,0.05688375927452597,0,0,0,0,0.4205304373798323,0.7580524344569288,0.15880149812734082,0.08014981273408239,0.07865168539325842,0.08314606741573034,0.05692883895131086,0.026217228464419477,0.018954018954018954,2600092,1746.4766631334583
"Census Tract 715.11, Maricopa County, Arizona",04013071511,3387,0.48833776203129614,0.5116622379687039,0.03188662533215235,0.16976675524062593,0.09270741068792442,0.136108650723354,0.13581340419250074,0.16238559196929436,0.049601417183348095,0.027753173900206672,0.03218187186300561,0.05786832004723944,0.10392677886034839,0.39976380277531737,0.4762326542663124,0.013876586950103336,0.07204015352819604,0.03808680248007086,0.6675524062592264,0.11366991437850606,0.05284912902273398,0.005609684086211987,0.12370829642751698,0.036610569825804545,55625,1053,116400,0.253,0.434,0.9544143104443161,1.7695614338119956e-5,0.2217301446708001,0.08284023668639054,0.7354591083554768,0.26956008266902864,0.9005019191024506,0.007112970711297071,0.09748953974895397,0.2928870292887029,0.3523012552301255,0.18368200836820084,0.06736401673640167,0.006276150627615063,0,0.25732217573221755,3.980023501762632,0.3828861493836113,0.6171138506163887,0.3828861493836113,0.03424859757897845,0.1204605845881311,0.31739002066725713,0.6826099793327428,0.007251631617113851,0.08712541620421754,0.0849194729136164,0.043923865300146414,0.043923865300146414,0,0.5219843600407227,0.43074691805656273,0.2226250906453952,0.03770848440899202,0.18491660623640319,0.34662799129804206,0.30021754894851344,0.046410442349528645,0.004539264639128461,2349957,1441.3029685224026
"Census Tract 715.12, Maricopa County, Arizona",04013071512,6478,0.4966038900895338,0.5033961099104662,0.026397036122259958,0.20098795924668109,0.05757949984563137,0.1261191725841309,0.17659771534424204,0.19496758258721827,0.09431923433158382,0.023000926211793764,0.019759184933621488,0.05881444890398271,0.021457239888854583,0.4214263661623958,0.4652670577338685,0.007564062982401976,0.10080271688792837,0.004939796233405372,0.753782031491201,0.005402902130287126,0.0631367706082124,0.013275702377276937,0.14896573016363074,0.015436863229391787,88534,1167,184900,0.156,0.335,0.9865072063784115,6.600819874253666e-6,0.12303179993825256,0.12727272727272726,0.8354430379746836,0.17258413090460017,0.9183389935165175,0.002374784110535406,0.033894645941278063,0.26899827288428324,0.4533678756476684,0.16170120898100174,0.06347150259067358,0.018566493955094993,0,0.2437392055267703,3.916565900846433,0.19395711500974658,0.8060428849902534,0.19395711500974658,0.011782945736434108,0.03426356589147287,0.14248062015503876,0.8575193798449613,0.0043859649122807015,0.06725297465080186,0.07875084860828242,0.024439918533604887,0.012898845892735914,0.019008825526137134,0.40519187606357776,0.51364522417154,0.2524366471734893,0.1023391812865497,0.15009746588693956,0.23391812865497075,0.16325536062378168,0.07066276803118908,0.028480235698502332,2612877,2479.259452320182
"Census Tract 715.13, Maricopa County, Arizona",04013071513,1670,0.4688622754491018,0.5311377245508982,0.03772455089820359,0.19341317365269461,0.10239520958083832,0.046706586826347304,0.11976047904191617,0.17604790419161676,0.08982035928143713,0.03173652694610778,0.03952095808383234,0.11437125748502994,0.048502994011976046,0.40059880239520956,0.47005988023952094,0.010179640718562874,0.07784431137724551,0.04131736526946108,0.7616766467065869,0.018562874251497007,0.058682634730538925,0,0.1562874251497006,0.004790419161676647,92161,1518,363800,0.297,0.3726,0.8827508455467868,4.266915271253899e-5,0.2341317365269461,0.11370716510903427,0.8029940119760479,0.20059880239520958,0.9107784431137724,0,0.055705300988319856,0.24348607367475292,0.3638814016172507,0.20035938903863432,0.07996406109613657,0.04043126684636118,0.016172506738544475,0.33692722371967654,3.268101761252446,0.13242784380305603,0.8675721561969439,0.13242784380305603,0.013173652694610778,0.032335329341317366,0.17964071856287425,0.8203592814371258,0,0.05102040816326531,0.10362694300518134,0.04922279792746114,0.04922279792746114,0,0.3916117465667466,0.6146010186757216,0.2037351443123939,0.04074702886247878,0.16298811544991512,0.18166383701188454,0.11035653650254669,0.07130730050933787,0.021335807050092765,2625934,635.9641940734231
"Census Tract 715.14, Maricopa County, Arizona",04013071514,4464,0.5400985663082437,0.4599014336917563,0.07325268817204302,0.2146057347670251,0.06742831541218638,0.11133512544802868,0.125,0.1832437275985663,0.06003584229390681,0.015008960573476702,0.04659498207885305,0.07885304659498207,0.0246415770609319,0.3920250896057348,0.5405465949820788,0.008288530465949821,0.043682795698924734,0.015456989247311828,0.782258064516129,0.0020161290322580645,0.03942652329749104,0.0031362007168458782,0.1364247311827957,0.036738351254480286,80769,1237,171500,0.266,0.3211,1.1743789576229906,1.380016636476921e-5,0.1650985663082437,0.10349166404529726,0.7309507754551584,0.22274668464823555,0.8644639244774106,0.009728978457261988,0.08026407227241139,0.30437804030576787,0.3425990271021543,0.18450312717164696,0.05559416261292564,0.009034051424600417,0.0236275191104934,0.27275886031966645,4.689075630252101,0.3889602053915276,0.6110397946084724,0.3889602053915276,0.022598870056497175,0.12655367231638417,0.22056497175141243,0.7794350282485876,0.010911424903722721,0.0660964230171073,0.17976653696498054,0.17120622568093385,0.17120622568093385,0,0.3665425554977455,0.4993581514762516,0.25096277278562257,0.027599486521181,0.2233632862644416,0.2496790757381258,0.21887034659820281,0.03080872913992298,0.03986461075592328,2967571,1504.2605551813251
"Census Tract 715.15, Maricopa County, Arizona",04013071515,3465,0.48744588744588746,0.5125541125541125,0.031457431457431455,0.1673881673881674,0.07243867243867244,0.10764790764790765,0.06060606060606061,0.16363636363636364,0.046464646464646465,0.012698412698412698,0.01875901875901876,0.12207792207792208,0.19682539682539682,0.36796536796536794,0.5405483405483406,0.01240981240981241,0.052236652236652234,0.02683982683982684,0.7486291486291486,0.05396825396825397,0.01847041847041847,0.01645021645021645,0.1497835497835498,0.012698412698412698,56071,1045,172700,0.308,0.3698,0.9510135135135136,9.078623797238517e-6,0.3503607503607503,0.10075839653304441,0.7889019377568995,0.3992953611274222,0.96095126247798,0.004752475247524752,0.03801980198019802,0.2194059405940594,0.41108910891089107,0.24356435643564356,0.06851485148514852,0.01702970297029703,0.002376237623762376,0.3314851485148515,3.7218045112781954,0.4024390243902439,0.5975609756097561,0.4024390243902439,0.05532666274278988,0.07622130665097115,0.1753972925250147,0.8246027074749853,0,0.09915748541801685,0.1625544267053701,0.14949201741654572,0.12336719883889695,0,0.41343369793586215,0.4069319640564827,0.2862644415917843,0.12965340179717585,0.15661103979460847,0.306803594351733,0.2862644415917843,0.02053915275994865,0.010605391073795847,2576871,1344.654039724922
"Census Tract 715.16, Maricopa County, Arizona",04013071516,3227,0.5828943290982337,0.41710567090176637,0.04741245739076542,0.004028509451502944,0.1484350790207623,0.09141617601487449,0.04493337465137899,0.04214440656956926,0.039975209172606135,0.030988534242330338,0.049891540130151846,0.16950728230554696,0.3312674310505113,0.14905484970560892,0.79361636194608,0.008676789587852495,0.026960024790827392,0.021691973969631236,0.8146885652308645,0.07871087697551905,0.009606445615122404,0.0021691973969631237,0.08459869848156182,0.010226216299969011,34135,798,86400,0.33,0.3923,1.3974739970282317,2.5063549542138883e-5,0.5816547877285405,0.11858869650441033,0.6368142762723067,0.592531394580304,0.9087904824851288,0.002711076684740511,0.061192873741285826,0.32261812548412083,0.3396591789310612,0.19442292796281951,0.05809450038729667,0.003098373353989156,0.020914020139426802,0.27652982184353214,4.525946704067321,0.6191239316239316,0.38087606837606836,0.6191239316239316,0.045454545454545456,0.10484406104844061,0.36894492368944926,0.6310550763105508,0,0.043549712407559574,0.3231707317073171,0.13414634146341464,0.13414634146341464,0,0.3227286350285289,0.23076923076923078,0.08333333333333333,0.011217948717948718,0.07211538461538461,0.6858974358974359,0.5897435897435898,0.09615384615384616,0.013047138047138047,2435718,1324.866014867074
"Census Tract 715.17, Maricopa County, Arizona",04013071517,4343,0.5562974902141377,0.4437025097858623,0.07045820861155883,0.15887635275155423,0.0886483997236933,0.19318443472254201,0.12111443702509786,0.14552152889707576,0.06032696292885102,0.02164402486760304,0.05226801749942436,0.06170849643103845,0.026249136541561132,0.4411696983651854,0.495279760534193,0.0016117890858853327,0.052037761915726455,0.009900990099009901,0.6656688924706424,0.033847570803591985,0.015887635275155423,0.01036150126640571,0.22357817177066544,0.05065622841353903,67500,1142,154200,0.249,0.2959,1.2537623248572911,1.7018660457524156e-5,0.16186967533962698,0.11652225873916941,0.7614552152889708,0.27032005526134006,0.8765830071379231,0.01688048615800135,0.08642808912896692,0.2761647535449021,0.4169480081026334,0.17015530047265362,0.03848750844024308,0.005739365293720459,0.006076975016880486,0.22045914922349766,3.843362831858407,0.19515669515669515,0.8048433048433048,0.19515669515669515,0.0057710064635272396,0.035318559556786706,0.2530009233610342,0.7469990766389658,0.012108262108262107,0.09682875264270613,0.15562248995983935,0,0,0,0.5028262375150763,0.5904558404558404,0.15598290598290598,0.03774928774928775,0.11823361823361823,0.2535612535612536,0.2022792022792023,0.05128205128205128,0.005080440304826418,2405437,1805.493139084499
